case,iteration,objective,objective_error,growth_residual,absolute_growth_residual,selected_growth,max_growth,q,shat,temperature_gradient,density_gradient
A,9.2300000000000000e+02,1.3247672041399163e-07,1.3247672041399163e-07,5.1473628279730121e-04,5.1473628279730121e-04,5.1473628279730121e-04,5.1473628279730121e-04,1.2606603734818234e+00,4.4807706183641610e-01,2.1000018352835106e+00,7.9999704564551755e-01
A,9.2400000000000000e+02,1.3031012773842640e-07,1.3031012773842640e-07,5.1050979958944254e-04,5.1050979958944254e-04,5.1050979958944254e-04,5.1050979958944254e-04,1.2606605677275757e+00,4.4807706444470735e-01,2.1000018353195848e+00,7.9999704558225349e-01
A,9.2500000000000000e+02,1.2817885938828532e-07,1.2817885938828532e-07,5.0631780412757621e-04,5.0631780412757621e-04,5.0631780412757621e-04,5.0631780412757621e-04,1.2606607603797595e+00,4.4807706703405631e-01,2.1000018353553633e+00,7.9999704551950801e-01
A,9.2600000000000000e+02,1.2608234206799859e-07,1.2608234206799859e-07,5.0216001845626579e-04,5.0216001845626579e-04,5.0216001845626579e-04,5.0216001845626579e-04,1.2606609514513554e+00,4.4807706960457705e-01,2.1000018353908483e+00,7.9999704545727690e-01
A,9.2700000000000000e+02,1.2402001176271683e-07,1.2402001176271683e-07,4.9803616688492980e-04,4.9803616688492980e-04,4.9803616688492980e-04,4.9803616688492980e-04,1.2606611409552402e+00,4.4807707215638348e-01,2.1000018354260424e+00,7.9999704539555605e-01
A,9.2800000000000000e+02,1.2199131350954833e-07,1.2199131350954833e-07,4.9394597581020605e-04,4.9394597581020605e-04,4.9394597581020605e-04,4.9394597581020605e-04,1.2606613289041868e+00,4.4807707468958918e-01,2.1000018354609473e+00,7.9999704533434124e-01
A,9.2900000000000000e+02,1.1999570137082617e-07,1.1999570137082617e-07,4.8988917393799625e-04,4.8988917393799625e-04,4.8988917393799625e-04,4.8988917393799625e-04,1.2606615153108660e+00,4.4807707720430751e-01,2.1000018354955663e+00,7.9999704527362847e-01
A,9.3000000000000000e+02,1.1803263812331327e-07,1.1803263812331327e-07,4.8586549192819461e-04,4.8586549192819461e-04,4.8586549192819461e-04,4.8586549192819461e-04,1.2606617001878466e+00,4.4807707970065153e-01,2.1000018355299011e+00,7.9999704521341353e-01
A,9.3100000000000000e+02,1.1610159523599490e-07,1.1610159523599490e-07,4.8187466261673251e-04,4.8187466261673251e-04,4.8187466261673251e-04,4.8187466261673251e-04,1.2606618835475965e+00,4.4807708217873404e-01,2.1000018355639543e+00,7.9999704515369241e-01
A,9.3200000000000000e+02,1.1420205273816979e-07,1.1420205273816979e-07,4.7791642101557841e-04,4.7791642101557841e-04,4.7791642101557841e-04,4.7791642101557841e-04,1.2606620654024829e+00,4.4807708463866747e-01,2.1000018355977277e+00,7.9999704509446101e-01
A,9.3300000000000000e+02,1.1233349900512419e-07,1.1233349900512419e-07,4.7399050413510224e-04,4.7399050413510224e-04,4.7399050413510224e-04,4.7399050413510224e-04,1.2606622457647743e+00,4.4807708708056393e-01,2.1000018356312240e+00,7.9999704503571545e-01
A,9.3400000000000000e+02,1.1049543069585125e-07,1.1049543069585125e-07,4.7009665111730214e-04,4.7009665111730214e-04,4.7009665111730214e-04,4.7009665111730214e-04,1.2606624246466398e+00,4.4807708950453529e-01,2.1000018356644454e+00,7.9999704497745172e-01
A,9.3500000000000000e+02,1.0868735256510907e-07,1.0868735256510907e-07,4.6623460310257769e-04,4.6623460310257769e-04,4.6623460310257769e-04,4.6623460310257769e-04,1.2606626020601512e+00,4.4807709191069306e-01,2.1000018356973942e+00,7.9999704491966594e-01
A,9.3600000000000000e+02,1.0690877738291509e-07,1.0690877738291509e-07,4.6240410331854775e-04,4.6240410331854775e-04,4.6240410331854775e-04,4.6240410331854775e-04,1.2606627780172828e+00,4.4807709429914844e-01,2.1000018357300725e+00,7.9999704486235423e-01
A,9.3700000000000000e+02,1.0515922573143725e-07,1.0515922573143725e-07,4.5860489690241479e-04,4.5860489690241479e-04,4.5860489690241479e-04,4.5860489690241479e-04,1.2606629525299127e+00,4.4807709667001222e-01,2.1000018357624826e+00,7.9999704480551270e-01
A,9.3800000000000000e+02,1.0343822604992884e-07,1.0343822604992884e-07,4.5483673125623625e-04,4.5483673125623625e-04,4.5483673125623625e-04,4.5483673125623625e-04,1.2606631256098233e+00,4.4807709902339493e-01,2.1000018357946266e+00,7.9999704474913746e-01
A,9.3900000000000000e+02,1.0174531425254813e-07,1.0174531425254813e-07,4.5109935546960855e-04,4.5109935546960855e-04,4.5109935546960855e-04,4.5109935546960855e-04,1.2606632972687020e+00,4.4807710135940670e-01,2.1000018358265069e+00,7.9999704469322486e-01
A,9.4000000000000000e+02,1.0008003385741051e-07,1.0008003385741051e-07,4.4739252085257419e-04,4.4739252085257419e-04,4.4739252085257419e-04,4.4739252085257419e-04,1.2606634675181423e+00,4.4807710367815740e-01,2.1000018358581256e+00,7.9999704463777099e-01
A,9.4100000000000000e+02,9.8441935711190917e-08,9.8441935711190917e-08,4.4371598058035033e-04,4.4371598058035033e-04,4.4371598058035033e-04,4.4371598058035033e-04,1.2606636363696444e+00,4.4807710597975636e-01,2.1000018358894845e+00,7.9999704458277221e-01
A,9.4200000000000000e+02,9.6830577879473425e-08,9.6830577879473425e-08,4.4006948969332882e-04,4.4006948969332882e-04,4.4006948969332882e-04,4.4006948969332882e-04,1.2606638038346156e+00,4.4807710826431274e-01,2.1000018359205863e+00,7.9999704452822473e-01
A,9.4300000000000000e+02,9.5245525654847566e-08,9.5245525654847566e-08,4.3645280536352971e-04,4.3645280536352971e-04,4.3645280536352971e-04,4.3645280536352971e-04,1.2606639699243716e+00,4.4807711053193516e-01,2.1000018359514327e+00,7.9999704447412490e-01
A,9.4400000000000000e+02,9.3686351272359605e-08,9.3686351272359605e-08,4.3286568649492096e-04,4.3286568649492096e-04,4.3286568649492096e-04,4.3286568649492096e-04,1.2606641346501364e+00,4.4807711278273199e-01,2.1000018359820256e+00,7.9999704442046904e-01
A,9.4500000000000000e+02,9.2152633921009599e-08,9.2152633921009599e-08,4.2930789398987201e-04,4.2930789398987201e-04,4.2930789398987201e-04,4.2930789398987201e-04,1.2606642980230440e+00,4.4807711501681113e-01,2.1000018360123676e+00,7.9999704436725361e-01
A,9.4600000000000000e+02,9.0643959618593718e-08,9.0643959618593718e-08,4.2577919070474479e-04,4.2577919070474479e-04,4.2577919070474479e-04,4.2577919070474479e-04,1.2606644600541383e+00,4.4807711723428012e-01,2.1000018360424604e+00,7.9999704431447494e-01
A,9.4700000000000000e+02,8.9159920995160163e-08,8.9159920995160163e-08,4.2227934118344024e-04,4.2227934118344024e-04,4.2227934118344024e-04,4.2227934118344024e-04,1.2606646207543744e+00,4.4807711943524614e-01,2.1000018360723058e+00,7.9999704426212948e-01
A,9.4800000000000000e+02,8.7700117381006059e-08,8.7700117381006059e-08,4.1880811210148750e-04,4.1880811210148750e-04,4.1880811210148750e-04,4.1880811210148750e-04,1.2606647801346187e+00,4.4807712161981589e-01,2.1000018361019062e+00,7.9999704421021378e-01
A,9.4900000000000000e+02,8.6264154462525385e-08,8.6264154462525385e-08,4.1536527168872794e-04,4.1536527168872794e-04,4.1536527168872794e-04,4.1536527168872794e-04,1.2606649382056503e+00,4.4807712378809578e-01,2.1000018361312636e+00,7.9999704415872430e-01
A,9.5000000000000000e+02,8.4851644372108102e-08,8.4851644372108102e-08,4.1195059017340441e-04,4.1195059017340441e-04,4.1195059017340441e-04,4.1195059017340441e-04,1.2606650949781610e+00,4.4807712594019172e-01,2.1000018361603798e+00,7.9999704410765748e-01
A,9.5100000000000000e+02,8.3462205534340093e-08,8.3462205534340093e-08,4.0856383964893439e-04,4.0856383964893439e-04,4.0856383964893439e-04,4.0856383964893439e-04,1.2606652504627565e+00,4.4807712807620920e-01,2.1000018361892567e+00,7.9999704405701000e-01
A,9.5200000000000000e+02,8.2095462516255811e-08,8.2095462516255811e-08,4.0520479394068332e-04,4.0520479394068332e-04,4.0520479394068332e-04,4.0520479394068332e-04,1.2606654046699566e+00,4.4807713019625339e-01,2.1000018362178965e+00,7.9999704400677829e-01
A,9.5300000000000000e+02,8.0751045935090913e-08,8.0751045935090913e-08,4.0187322860596453e-04,4.0187322860596453e-04,4.0187322860596453e-04,4.0187322860596453e-04,1.2606655576101966e+00,4.4807713230042895e-01,2.1000018362463009e+00,7.9999704395695903e-01
A,9.5400000000000000e+02,7.9428592455762308e-08,7.9428592455762308e-08,3.9856892115608389e-04,3.9856892115608389e-04,3.9856892115608389e-04,3.9856892115608389e-04,1.2606657092938274e+00,4.4807713438884017e-01,2.1000018362744721e+00,7.9999704390754889e-01
A,9.5500000000000000e+02,7.8127744539433271e-08,7.8127744539433271e-08,3.9529165065665950e-04,3.9529165065665950e-04,3.9529165065665950e-04,3.9529165065665950e-04,1.2606658597311160e+00,4.4807713646159086e-01,2.1000018363024120e+00,7.9999704385854453e-01
A,9.5600000000000000e+02,7.6848150514545228e-08,7.6848150514545228e-08,3.9204119812730198e-04,3.9204119812730198e-04,3.9204119812730198e-04,3.9204119812730198e-04,1.2606660089322468e+00,4.4807713851878450e-01,2.1000018363301223e+00,7.9999704380994263e-01
A,9.5700000000000000e+02,7.5589464364962256e-08,7.5589464364962256e-08,3.8881734623075204e-04,3.8881734623075204e-04,3.8881734623075204e-04,3.8881734623075204e-04,1.2606661569073216e+00,4.4807714056052400e-01,2.1000018363576047e+00,7.9999704376173986e-01
A,9.5800000000000000e+02,7.4351345645215445e-08,7.4351345645215445e-08,3.8561987927288044e-04,3.8561987927288044e-04,3.8561987927288044e-04,3.8561987927288044e-04,1.2606663036663608e+00,4.4807714258691195e-01,2.1000018363848616e+00,7.9999704371393299e-01
A,9.5900000000000000e+02,7.3133459481792348e-08,7.3133459481792348e-08,3.8244858342473265e-04,3.8244858342473265e-04,3.8244858342473265e-04,3.8244858342473265e-04,1.2606664492193036e+00,4.4807714459805043e-01,2.1000018364118942e+00,7.9999704366651880e-01
A,9.6000000000000000e+02,7.1935476419747979e-08,7.1935476419747979e-08,3.7930324654489311e-04,3.7930324654489311e-04,3.7930324654489311e-04,3.7930324654489311e-04,1.2606665935760091e+00,4.4807714659404113e-01,2.1000018364387047e+00,7.9999704361949409e-01
A,9.6100000000000000e+02,7.0757072307238093e-08,7.0757072307238093e-08,3.7618365809066745e-04,3.7618365809066745e-04,3.7618365809066745e-04,3.7618365809066745e-04,1.2606667367462565e+00,4.4807714857498526e-01,2.1000018364652950e+00,7.9999704357285562e-01
A,9.6200000000000000e+02,6.9597928232510269e-08,6.9597928232510269e-08,3.7308960916249134e-04,3.7308960916249134e-04,3.7308960916249134e-04,3.7308960916249134e-04,1.2606668787397459e+00,4.4807715054098357e-01,2.1000018364916668e+00,7.9999704352660028e-01
A,9.6300000000000000e+02,6.8457730510431573e-08,6.8457730510431573e-08,3.7002089268156624e-04,3.7002089268156624e-04,3.7002089268156624e-04,3.7002089268156624e-04,1.2606670195660989e+00,4.4807715249213642e-01,2.1000018365178219e+00,7.9999704348072487e-01
A,9.6400000000000000e+02,6.7336170503864043e-08,6.7336170503864043e-08,3.6697730312340582e-04,3.6697730312340582e-04,3.6697730312340582e-04,3.6697730312340582e-04,1.2606671592348595e+00,4.4807715442854362e-01,2.1000018365437620e+00,7.9999704343522637e-01
A,9.6500000000000000e+02,6.6232944564124145e-08,6.6232944564124145e-08,3.6395863656224492e-04,3.6395863656224492e-04,3.6395863656224492e-04,3.6395863656224492e-04,1.2606672977554940e+00,4.4807715635030460e-01,2.1000018365694890e+00,7.9999704339010169e-01
A,9.6600000000000000e+02,6.5147754019739841e-08,6.5147754019739841e-08,3.6096469084867522e-04,3.6096469084867522e-04,3.6096469084867522e-04,3.6096469084867522e-04,1.2606674351373925e+00,4.4807715825751832e-01,2.1000018365950046e+00,7.9999704334534782e-01
A,9.6700000000000000e+02,6.4080304956376569e-08,6.4080304956376569e-08,3.5799526520996494e-04,3.5799526520996494e-04,3.5799526520996494e-04,3.5799526520996494e-04,1.2606675713898692e+00,4.4807716015028326e-01,2.1000018366203101e+00,7.9999704330096166e-01
A,9.6800000000000000e+02,6.3030308272935398e-08,6.3030308272935398e-08,3.5505016060533023e-04,3.5505016060533023e-04,3.5505016060533023e-04,3.5505016060533023e-04,1.2606677065221623e+00,4.4807716202869746e-01,2.1000018366454078e+00,7.9999704325694021e-01
A,9.6900000000000000e+02,6.1997479591592295e-08,6.1997479591592295e-08,3.5212917968152624e-04,3.5212917968152624e-04,3.5212917968152624e-04,3.5212917968152624e-04,1.2606678405434357e+00,4.4807716389285845e-01,2.1000018366702990e+00,7.9999704321328047e-01
A,9.7000000000000000e+02,6.0981539061070803e-08,6.0981539061070803e-08,3.4923212641757573e-04,3.4923212641757573e-04,3.4923212641757573e-04,3.4923212641757573e-04,1.2606679734627790e+00,4.4807716574286338e-01,2.1000018366949860e+00,7.9999704316997955e-01
A,9.7100000000000000e+02,5.9982211459283325e-08,5.9982211459283325e-08,3.4635880661326723e-04,3.4635880661326723e-04,3.4635880661326723e-04,3.4635880661326723e-04,1.2606681052892081e+00,4.4807716757880889e-01,2.1000018367194699e+00,7.9999704312703446e-01
A,9.7200000000000000e+02,5.8999225937617767e-08,5.8999225937617767e-08,3.4350902735624800e-04,3.4350902735624800e-04,3.4350902735624800e-04,3.4350902735624800e-04,1.2606682360316659e+00,4.4807716940079112e-01,2.1000018367437523e+00,7.9999704308444231e-01
A,9.7300000000000000e+02,5.8032316153516895e-08,5.8032316153516895e-08,3.4068259759933994e-04,3.4068259759933994e-04,3.4068259759933994e-04,3.4068259759933994e-04,1.2606683656990225e+00,4.4807717120890578e-01,2.1000018367678353e+00,7.9999704304220021e-01
A,9.7400000000000000e+02,5.7081219989040840e-08,5.7081219989040840e-08,3.3787932753881478e-04,3.3787932753881478e-04,3.3787932753881478e-04,3.3787932753881478e-04,1.2606684943000768e+00,4.4807717300324806e-01,2.1000018367917201e+00,7.9999704300030539e-01
A,9.7500000000000000e+02,5.6145679593324926e-08,5.6145679593324926e-08,3.3509902892525645e-04,3.3509902892525645e-04,3.3509902892525645e-04,3.3509902892525645e-04,1.2606686218435557e+00,4.4807717478391274e-01,2.1000018368154088e+00,7.9999704295875484e-01
A,9.7600000000000000e+02,5.5225441346889471e-08,5.5225441346889471e-08,3.3234151515237897e-04,3.3234151515237897e-04,3.3234151515237897e-04,3.3234151515237897e-04,1.2606687483381156e+00,4.4807717655099411e-01,2.1000018368389024e+00,7.9999704291754592e-01
A,9.7700000000000000e+02,5.4320255693641903e-08,5.4320255693641903e-08,3.2960660094616401e-04,3.2960660094616401e-04,3.2960660094616401e-04,3.2960660094616401e-04,1.2606688737923428e+00,4.4807717830458593e-01,2.1000018368622029e+00,7.9999704287667572e-01
A,9.7800000000000000e+02,5.3429877196600172e-08,5.3429877196600172e-08,3.2689410272013220e-04,3.2689410272013220e-04,3.2689410272013220e-04,3.2689410272013220e-04,1.2606689982147541e+00,4.4807718004478159e-01,2.1000018368853119e+00,7.9999704283614148e-01
A,9.7900000000000000e+02,5.2554064329518166e-08,5.2554064329518166e-08,3.2420383813125397e-04,3.2420383813125397e-04,3.2420383813125397e-04,3.2420383813125397e-04,1.2606691216137969e+00,4.4807718177167394e-01,2.1000018369082309e+00,7.9999704279594053e-01
A,9.8000000000000000e+02,5.1692579519265925e-08,5.1692579519265925e-08,3.2153562639081201e-04,3.2153562639081201e-04,3.2153562639081201e-04,3.2153562639081201e-04,1.2606692439978502e+00,4.4807718348535530e-01,2.1000018369309612e+00,7.9999704275607009e-01
A,9.8100000000000000e+02,5.0845189056565132e-08,5.0845189056565132e-08,3.1888928817558337e-04,3.1888928817558337e-04,3.1888928817558337e-04,3.1888928817558337e-04,1.2606693653752250e+00,4.4807718518591760e-01,2.1000018369535045e+00,7.9999704271652738e-01
A,9.8200000000000000e+02,5.0011663037051451e-08,5.0011663037051451e-08,3.1626464562783951e-04,3.1626464562783951e-04,3.1626464562783951e-04,3.1626464562783951e-04,1.2606694857541649e+00,4.4807718687345227e-01,2.1000018369758626e+00,7.9999704267730987e-01
A,9.8300000000000000e+02,4.9191775247419216e-08,4.9191775247419216e-08,3.1366152217771059e-04,3.1366152217771059e-04,3.1366152217771059e-04,3.1366152217771059e-04,1.2606696051428468e+00,4.4807718854805023e-01,2.1000018369980369e+00,7.9999704263841476e-01
A,9.8400000000000000e+02,4.8385303179440860e-08,4.8385303179440860e-08,3.1107974276523009e-04,3.1107974276523009e-04,3.1107974276523009e-04,3.1107974276523009e-04,1.2606697235493807e+00,4.4807719020980191e-01,2.1000018370200286e+00,7.9999704259983950e-01
A,9.8500000000000000e+02,4.7592027945393205e-08,4.7592027945393205e-08,3.0851913375151696e-04,3.0851913375151696e-04,3.0851913375151696e-04,3.0851913375151696e-04,1.2606698409818113e+00,4.4807719185879735e-01,2.1000018370418396e+00,7.9999704256158144e-01
A,9.8600000000000000e+02,4.6811734209212543e-08,4.6811734209212543e-08,3.0597952287436669e-04,3.0597952287436669e-04,3.0597952287436669e-04,3.0597952287436669e-04,1.2606699574481177e+00,4.4807719349512604e-01,2.1000018370634712e+00,7.9999704252363801e-01
A,9.8700000000000000e+02,4.6044210119071232e-08,4.6044210119071232e-08,3.0346073920384242e-04,3.0346073920384242e-04,3.0346073920384242e-04,3.0346073920384242e-04,1.2606700729562144e+00,4.4807719511887695e-01,2.1000018370849247e+00,7.9999704248600656e-01
A,9.8800000000000000e+02,4.5289247281444159e-08,4.5289247281444159e-08,3.0096261323109275e-04,3.0096261323109275e-04,3.0096261323109275e-04,3.0096261323109275e-04,1.2606701875139512e+00,4.4807719673013863e-01,2.1000018371062015e+00,7.9999704244868464e-01
A,9.8900000000000000e+02,4.4546640681539444e-08,4.4546640681539444e-08,2.9848497677953389e-04,2.9848497677953389e-04,2.9848497677953389e-04,2.9848497677953389e-04,1.2606703011291147e+00,4.4807719832899917e-01,2.1000018371273033e+00,7.9999704241166969e-01
A,9.9000000000000000e+02,4.3816188632056436e-08,4.3816188632056436e-08,2.9602766300484973e-04,2.9602766300484973e-04,2.9602766300484973e-04,2.9602766300484973e-04,1.2606704138094280e+00,4.4807719991554612e-01,2.1000018371482314e+00,7.9999704237495917e-01
A,9.9100000000000000e+02,4.3097692748709920e-08,4.3097692748709920e-08,2.9359050648380958e-04,2.9359050648380958e-04,2.9359050648380958e-04,2.9359050648380958e-04,1.2606705255625512e+00,4.4807720148986657e-01,2.1000018371689877e+00,7.9999704233855051e-01
A,9.9200000000000000e+02,4.2390957821702859e-08,4.2390957821702859e-08,2.9117334294781472e-04,2.9117334294781472e-04,2.9117334294781472e-04,2.9117334294781472e-04,1.2606706363960827e+00,4.4807720305204712e-01,2.1000018371895730e+00,7.9999704230244140e-01
A,9.9300000000000000e+02,4.1695791896920615e-08,4.1695791896920615e-08,2.8877600972698758e-04,2.8877600972698758e-04,2.8877600972698758e-04,2.8877600972698758e-04,1.2606707463175584e+00,4.4807720460217393e-01,2.1000018372099891e+00,7.9999704226662927e-01
A,9.9400000000000000e+02,4.1012006058875122e-08,4.1012006058875122e-08,2.8639834517285578e-04,2.8639834517285578e-04,2.8639834517285578e-04,2.8639834517285578e-04,1.2606708553344537e+00,4.4807720614033258e-01,2.1000018372302369e+00,7.9999704223111179e-01
A,9.9500000000000000e+02,4.0339414500061400e-08,4.0339414500061400e-08,2.8404018905803241e-04,2.8404018905803241e-04,2.8404018905803241e-04,2.8404018905803241e-04,1.2606709634541828e+00,4.4807720766660830e-01,2.1000018372503182e+00,7.9999704219588641e-01
